id,title,year,views,detail_link,thumbnail_url,cast,youtube_id,description
1143,Mekeneten Fichilign,2021,64,https://yageru.com/info.php?pID=1143&movNM=Mekeneten Fichilign,https://yageru.com/images/yt_movies/hi_res/m1143.jpg,"[{""name"": ""Bahren Kedir"", ""profile_image"": ""https://yageru.com/images/artists/a217.jpg""}, {""name"": ""Lydia Tibebu"", ""profile_image"": ""https://yageru.com/images/artists/a304.jpg""}]",PNWdJp1cZ-E,N/A
1142,Tigil Letidare,2021,89,https://yageru.com/info.php?pID=1142&movNM=Tigil Letidare,https://yageru.com/images/yt_movies/hi_res/m1142.jpg,"[{""name"": ""Shewaferaw Desalegn"", ""profile_image"": ""https://yageru.com/images/artists/a7.jpg""}, {""name"": ""Fanta Sintayehu"", ""profile_image"": ""https://yageru.com/images/artists/a245.jpg""}, {""name"": ""Mihret Belete"", ""profile_image"": ""https://yageru.com/images/artists/a371.jpg""}, {""name"": ""Eliyana Lema"", ""profile_image"": ""https://yageru.com/images/artists/a393.jpg""}, {""name"": ""Netsanet Anberbir"", ""profile_image"": ""https://yageru.com/images/artists/a453.jpg""}]",WipWY0TWdok,N/A
1141,Fikir Kignit,2022,64,https://yageru.com/info.php?pID=1141&movNM=Fikir Kignit,https://yageru.com/images/yt_movies/hi_res/m1141.jpg,"[{""name"": ""Henok Dinku"", ""profile_image"": ""https://yageru.com/images/artists/a338.jpg""}, {""name"": ""Sintayehu Kifle"", ""profile_image"": ""https://yageru.com/images/artists/a134.jpg""}, {""name"": ""Alemtsehay Eshetu"", ""profile_image"": ""https://yageru.com/images/artists/a445.jpg""}]",1-fKDPQ4qek,N/A
1140,Yegorebet Bal,2020,61,https://yageru.com/info.php?pID=1140&movNM=Yegorebet Bal,https://yageru.com/images/yt_movies/hi_res/m1140.jpg,"[{""name"": ""Alemayehu Belayneh (Alex)"", ""profile_image"": ""https://yageru.com/images/artists/a51.jpg""}, {""name"": ""Biruktawit Shimelis"", ""profile_image"": ""https://yageru.com/images/artists/a269.jpg""}]",tNqJIkW73pw,N/A
1139,Gize Mognu,2020,72,https://yageru.com/info.php?pID=1139&movNM=Gize Mognu,https://yageru.com/images/yt_movies/hi_res/m1139.jpg,"[{""name"": ""Alemayehu Belayneh (Alex)"", ""profile_image"": ""https://yageru.com/images/artists/a51.jpg""}, {""name"": ""Birhanu Worku"", ""profile_image"": ""https://yageru.com/images/artists/a161.jpg""}, {""name"": ""Sefineh Goche"", ""profile_image"": ""https://yageru.com/images/artists/a386.jpg""}]",Fegv0A6eD78,N/A
1138,Kesua Gar,2022,73,https://yageru.com/info.php?pID=1138&movNM=Kesua Gar,https://yageru.com/images/yt_movies/hi_res/m1138.jpg,"[{""name"": ""Alemayehu Belayneh (Alex)"", ""profile_image"": ""https://yageru.com/images/artists/a51.jpg""}, {""name"": ""Yasin Kasim"", ""profile_image"": ""https://yageru.com/images/artists/a383.jpg""}, {""name"": ""Mahlet Yohannes"", ""profile_image"": ""https://yageru.com/images/artists/a426.jpg""}, {""name"": ""Eldana Abebe"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}]",4NH7QDOn6EY,N/A
1137,Zema,2020,77,https://yageru.com/info.php?pID=1137&movNM=Zema,https://yageru.com/images/yt_movies/hi_res/m1137.jpg,,,
1136,Yetim Alehu,2022,57,https://yageru.com/info.php?pID=1136&movNM=Yetim Alehu,https://yageru.com/images/yt_movies/low_res/m1136.jpg,"[{""name"": ""Henok Dinku"", ""profile_image"": ""https://yageru.com/images/artists/a338.jpg""}, {""name"": ""Yosef Fekede"", ""profile_image"": ""https://yageru.com/images/artists/a194.jpg""}, {""name"": ""Eshetu Atnafu"", ""profile_image"": ""https://yageru.com/images/artists/a379.jpg""}, {""name"": ""Meskerem Amare"", ""profile_image"": ""https://yageru.com/images/artists/a401.jpg""}, {""name"": ""Eden Wondimu"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}]",gosmwqBk0Ro,N/A
1135,Sikas,2021,81,https://yageru.com/info.php?pID=1135&movNM=Sikas,https://yageru.com/images/yt_movies/hi_res/m1135.jpg,"[{""name"": ""Weinshet Belachew (Mami)"", ""profile_image"": ""https://yageru.com/images/artists/a105.jpg""}, {""name"": ""Nebiyu Ermias"", ""profile_image"": ""https://yageru.com/images/artists/a303.jpg""}, {""name"": ""Yohannes Sewinet"", ""profile_image"": ""https://yageru.com/images/artists/a399.jpg""}, {""name"": ""Henok Alamrew"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}, {""name"": ""Mahlet Yohannes"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}]",AmgJ5SYnayA,N/A
1134,Menagn,2022,88,https://yageru.com/info.php?pID=1134&movNM=Menagn,https://yageru.com/images/yt_movies/hi_res/m1134.jpg,"[{""name"": ""Chirotaw Kelkay"", ""profile_image"": ""https://yageru.com/images/artists/a204.jpg""}, {""name"": ""Fanta Sintayehu"", ""profile_image"": ""https://yageru.com/images/artists/a245.jpg""}, {""name"": ""Danayit Daniel"", ""profile_image"": ""https://yageru.com/images/artists/a391.jpg""}, {""name"": ""Yohannes Sewinet"", ""profile_image"": ""https://yageru.com/images/artists/a399.jpg""}, {""name"": ""Henok Alamrew"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}]",cGR9DC-2tGw,N/A
1133,Yotor,2021,47,https://yageru.com/info.php?pID=1133&movNM=Yotor,https://yageru.com/images/yt_movies/low_res/m1133.jpg,"[{""name"": ""Fanta Sintayehu"", ""profile_image"": ""https://yageru.com/images/artists/a245.jpg""}, {""name"": ""Desalegn Hailu"", ""profile_image"": ""https://yageru.com/images/artists/a45.jpg""}]",gpvODw_7Muo,N/A
1132,Mela (YeWishet Fikir),2021,125,https://yageru.com/info.php?pID=1132&movNM=Mela (YeWishet Fikir),https://yageru.com/images/yt_movies/hi_res/m1132.jpg,"[{""name"": ""Bahren Kedir"", ""profile_image"": ""https://yageru.com/images/artists/a217.jpg""}, {""name"": ""Birhanu Worku"", ""profile_image"": ""https://yageru.com/images/artists/a161.jpg""}, {""name"": ""Alemayehu Derese"", ""profile_image"": ""https://yageru.com/images/artists/a201.jpg""}, {""name"": ""Blen Yosef"", ""profile_image"": ""https://yageru.com/images/artists/a412.jpg""}]",pNGVQXg_lAA,N/A
1131,Mistir,2021,53,https://yageru.com/info.php?pID=1131&movNM=Mistir,https://yageru.com/images/yt_movies/low_res/m1131.jpg,"[{""name"": ""Bahren Kedir"", ""profile_image"": ""https://yageru.com/images/artists/a217.jpg""}, {""name"": ""Rediet Getahun"", ""profile_image"": ""https://yageru.com/images/artists/a335.jpg""}]",-NSWpEhA7ts,N/A
1130,Fikir Melash,2021,74,https://yageru.com/info.php?pID=1130&movNM=Fikir Melash,https://yageru.com/images/yt_movies/low_res/m1130.jpg,"[{""name"": ""Solomon Teka"", ""profile_image"": ""https://yageru.com/images/artists/a73.jpg""}, {""name"": ""Bruk Yibeltal"", ""profile_image"": ""https://yageru.com/images/artists/a376.jpg""}, {""name"": ""Meseret Gulilat"", ""profile_image"": ""https://yageru.com/images/artists/a388.jpg""}, {""name"": ""Getnet Feyissa (Janbo)"", ""profile_image"": ""https://yageru.com/images/artists/a210.jpg""}, {""name"": ""Melat Temesgen"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}]",qhDTcolqVok,N/A
1129,Kinew,2021,63,https://yageru.com/info.php?pID=1129&movNM=Kinew,https://yageru.com/images/yt_movies/hi_res/m1129.jpg,"[{""name"": ""Mekonnen Leake"", ""profile_image"": ""https://yageru.com/images/artists/a6.jpg""}, {""name"": ""Eden Shimelis"", ""profile_image"": ""https://yageru.com/images/artists/a157.jpg""}]",6pRGBRJ0vi0,N/A
1128,Hagere,2021,96,https://yageru.com/info.php?pID=1128&movNM=Hagere,https://yageru.com/images/yt_movies/hi_res/m1128.jpg,"[{""name"": ""Mekonnen Leake"", ""profile_image"": ""https://yageru.com/images/artists/a6.jpg""}, {""name"": ""Birhanu Worku"", ""profile_image"": ""https://yageru.com/images/artists/a161.jpg""}, {""name"": ""Zelalem Yitagesu"", ""profile_image"": ""https://yageru.com/images/artists/a189.jpg""}, {""name"": ""Dawit Sintayehu"", ""profile_image"": ""https://yageru.com/images/artists/a372.jpg""}, {""name"": ""Eliyana Birhanu"", ""profile_image"": ""https://yageru.com/images/artists/a392.jpg""}]",ge_JGqNS2Xw,N/A
1127,Hulum Yagebal,2021,68,https://yageru.com/info.php?pID=1127&movNM=Hulum Yagebal,https://yageru.com/images/yt_movies/low_res/m1127.jpg,"[{""name"": ""Teshale Worku"", ""profile_image"": ""https://yageru.com/images/artists/a147.jpg""}, {""name"": ""Million Birhane"", ""profile_image"": ""https://yageru.com/images/artists/a200.jpg""}, {""name"": ""Meseret Gulilat"", ""profile_image"": ""https://yageru.com/images/artists/a388.jpg""}]",CONNECTION_ERROR,N/A
1126,Yaltekefele,2022,65,https://yageru.com/info.php?pID=1126&movNM=Yaltekefele,https://yageru.com/images/yt_movies/hi_res/m1126.jpg,,,
1125,Kentibaw,2022,76,https://yageru.com/info.php?pID=1125&movNM=Kentibaw,https://yageru.com/images/yt_movies/hi_res/m1125.jpg,"[{""name"": ""Mekonnen Leake"", ""profile_image"": ""https://yageru.com/images/artists/a6.jpg""}, {""name"": ""Million Birhane"", ""profile_image"": ""https://yageru.com/images/artists/a200.jpg""}, {""name"": ""Yeabsira Teklu (Abule)"", ""profile_image"": ""https://yageru.com/images/artists/a125.jpg""}, {""name"": ""Mekdelawit Deres"", ""profile_image"": ""https://yageru.com/images/artists/a390.jpg""}]",gLAsU3R_YMU,N/A
1124,Yakeberkut,2021,35,https://yageru.com/info.php?pID=1124&movNM=Yakeberkut,https://yageru.com/images/yt_movies/hi_res/m1124.jpg,"[{""name"": ""Natay Getachew"", ""profile_image"": ""https://yageru.com/images/artists/a77.jpg""}, {""name"": ""Yosef Fekede"", ""profile_image"": ""https://yageru.com/images/artists/a194.jpg""}]",GhFqaoVevw4,N/A
1123,Kemer,2020,85,https://yageru.com/info.php?pID=1123&movNM=Kemer,https://yageru.com/images/yt_movies/hi_res/m1123.jpg,"[{""name"": ""Bahren Kedir"", ""profile_image"": ""https://yageru.com/images/artists/a217.jpg""}, {""name"": ""Biruktawit Shimelis"", ""profile_image"": ""https://yageru.com/images/artists/a269.jpg""}, {""name"": ""Assefa Gebremichael"", ""profile_image"": ""https://yageru.com/images/artists/a370.jpg""}]",6pqmzGlbkak,N/A
1122,Bemengede,2020,74,https://yageru.com/info.php?pID=1122&movNM=Bemengede,https://yageru.com/images/yt_movies/low_res/m1122.jpg,"[{""name"": ""Tewodros Fikadu"", ""profile_image"": ""https://yageru.com/images/artists/a229.jpg""}, {""name"": ""Daniel Gebeyehu (Africa)"", ""profile_image"": ""https://yageru.com/images/artists/a225.jpg""}, {""name"": ""Omer Endris"", ""profile_image"": ""https://yageru.com/images/artists/a363.jpg""}, {""name"": ""Hanna Fikadu"", ""profile_image"": ""https://yageru.com/images/artists/a434.jpg""}]",DeMjmvyGbG4,N/A
1121,Lemaj,2022,107,https://yageru.com/info.php?pID=1121&movNM=Lemaj,https://yageru.com/images/yt_movies/hi_res/m1121.jpg,"[{""name"": ""Tewodros Fikadu"", ""profile_image"": ""https://yageru.com/images/artists/a229.jpg""}, {""name"": ""Makbel Henok"", ""profile_image"": ""https://yageru.com/images/artists/a199.jpg""}, {""name"": ""Blen Yosef"", ""profile_image"": ""https://yageru.com/images/artists/a412.jpg""}, {""name"": ""Meseret Gulilat"", ""profile_image"": ""https://yageru.com/images/artists/a388.jpg""}]",CONNECTION_ERROR,N/A
1120,Abro Ader,2020,132,https://yageru.com/info.php?pID=1120&movNM=Abro Ader,https://yageru.com/images/yt_movies/low_res/m1120.jpg,"[{""name"": ""Eyob Dawit"", ""profile_image"": ""https://yageru.com/images/artists/a1.jpg""}, {""name"": ""Rediet Getahun"", ""profile_image"": ""https://yageru.com/images/artists/a335.jpg""}, {""name"": ""Mikiyas Sintayehu"", ""profile_image"": ""https://yageru.com/images/artists/a213.jpg""}]",-JZ-0BzxF4U,N/A
1119,Wey Fired,2022,57,https://yageru.com/info.php?pID=1119&movNM=Wey Fired,https://yageru.com/images/yt_movies/hi_res/m1119.jpg,"[{""name"": ""Henok Dinku"", ""profile_image"": ""https://yageru.com/images/artists/a338.jpg""}, {""name"": ""Samson Girma"", ""profile_image"": ""https://yageru.com/images/artists/a265.jpg""}, {""name"": ""Cherinet Negash"", ""profile_image"": ""https://yageru.com/images/artists/a405.jpg""}, {""name"": ""Mahlet Yohannes"", ""profile_image"": ""https://yageru.com/images/artists/a426.jpg""}]",0x80xz0Y0E8,N/A
1118,Zetegn Wer,2021,24,https://yageru.com/info.php?pID=1118&movNM=Zetegn Wer,https://yageru.com/images/yt_movies/low_res/m1118.jpg,[],K_prqPek4CI,N/A
1117,Yalanchi,2022,52,https://yageru.com/info.php?pID=1117&movNM=Yalanchi,https://yageru.com/images/yt_movies/hi_res/m1117.jpg,"[{""name"": ""Tewodros Fikadu"", ""profile_image"": ""https://yageru.com/images/artists/a229.jpg""}, {""name"": ""Million Birhane"", ""profile_image"": ""https://yageru.com/images/artists/a200.jpg""}, {""name"": ""Mekdelawit Deres"", ""profile_image"": ""https://yageru.com/images/artists/a390.jpg""}]",kelaaKh4U4o,N/A
1116,Yene Nat,2022,55,https://yageru.com/info.php?pID=1116&movNM=Yene Nat,https://yageru.com/images/yt_movies/hi_res/m1116.jpg,"[{""name"": ""Amanuel Girma"", ""profile_image"": ""https://yageru.com/images/artists/a411.jpg""}]",VA8Hda2u568,N/A
1115,Kal Kidan,2022,15,https://yageru.com/info.php?pID=1115&movNM=Kal Kidan,https://yageru.com/images/yt_movies/hi_res/m1115.jpg,[],uQoUtyIZODE,N/A
1114,Binega,2022,77,https://yageru.com/info.php?pID=1114&movNM=Binega,https://yageru.com/images/yt_movies/hi_res/m1114.jpg,"[{""name"": ""Tewodros Fikadu"", ""profile_image"": ""https://yageru.com/images/artists/a229.jpg""}, {""name"": ""Samson Girma"", ""profile_image"": ""https://yageru.com/images/artists/a265.jpg""}, {""name"": ""Alemayehu Derese"", ""profile_image"": ""https://yageru.com/images/artists/a201.jpg""}, {""name"": ""Hiwot Negash"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}]",5RNWk5su7Ks,N/A
1113,Balayesh,2022,85,https://yageru.com/info.php?pID=1113&movNM=Balayesh,https://yageru.com/images/yt_movies/hi_res/m1113.jpg,"[{""name"": ""Biniam Birhanu"", ""profile_image"": ""https://yageru.com/images/artists/a284.jpg""}, {""name"": ""Tewodros Kifle"", ""profile_image"": ""https://yageru.com/images/artists/a193.jpg""}, {""name"": ""Makbel Henok"", ""profile_image"": ""https://yageru.com/images/artists/a199.jpg""}, {""name"": ""Henok Tilahun"", ""profile_image"": ""https://yageru.com/images/artists/a385.jpg""}]",CONNECTION_ERROR,N/A
1112,Yefera Yimeles,2022,113,https://yageru.com/info.php?pID=1112&movNM=Yefera Yimeles,https://yageru.com/images/yt_movies/hi_res/m1112.jpg,"[{""name"": ""Abraham Yalew"", ""profile_image"": ""https://yageru.com/images/artists/a122.jpg""}, {""name"": ""Samson Girma"", ""profile_image"": ""https://yageru.com/images/artists/a265.jpg""}, {""name"": ""Bruk Bahiru"", ""profile_image"": ""https://yageru.com/images/artists/a203.jpg""}]",CONNECTION_ERROR,N/A
1111,Lela Dagna,2022,76,https://yageru.com/info.php?pID=1111&movNM=Lela Dagna,https://yageru.com/images/yt_movies/hi_res/m1111.jpg,"[{""name"": ""Dereje Haile"", ""profile_image"": ""https://yageru.com/images/artists/a27.jpg""}, {""name"": ""Henok Dinku"", ""profile_image"": ""https://yageru.com/images/artists/a338.jpg""}, {""name"": ""Makbel Henok"", ""profile_image"": ""https://yageru.com/images/artists/a199.jpg""}, {""name"": ""Hilina Dereje"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}, {""name"": ""Bezanesh Ayalew"", ""profile_image"": ""https://yageru.com/images/artists/a395.jpg""}]",EYFO4xPAbyo,N/A
1110,Kejerba,2022,59,https://yageru.com/info.php?pID=1110&movNM=Kejerba,https://yageru.com/images/yt_movies/low_res/m1110.jpg,"[{""name"": ""Henok Dinku"", ""profile_image"": ""https://yageru.com/images/artists/a338.jpg""}, {""name"": ""Meseret Gulilat"", ""profile_image"": ""https://yageru.com/images/artists/a388.jpg""}, {""name"": ""Melat Anwar"", ""profile_image"": ""https://yageru.com/images/artists/a389.jpg""}]",ICk-REdoEdw,N/A
1109,Awakiw Ferenj BeAddis Abeba,2022,66,https://yageru.com/info.php?pID=1109&movNM=Awakiw Ferenj BeAddis Abeba,https://yageru.com/images/yt_movies/hi_res/m1109.jpg,"[{""name"": ""Mekonnen Leake"", ""profile_image"": ""https://yageru.com/images/artists/a6.jpg""}, {""name"": ""Eshetu Atnafu"", ""profile_image"": ""https://yageru.com/images/artists/a379.jpg""}, {""name"": ""Elias Tesfaye"", ""profile_image"": ""https://yageru.com/images/artists/a396.jpg""}]",M0GMNViNPTE,N/A
1108,Sit Engidih,2022,39,https://yageru.com/info.php?pID=1108&movNM=Sit Engidih,https://yageru.com/images/blank_mov.jpg,"[{""name"": ""Birhanu Worku"", ""profile_image"": ""https://yageru.com/images/artists/a161.jpg""}, {""name"": ""Mikiyas Sintayehu"", ""profile_image"": ""https://yageru.com/images/artists/a213.jpg""}]",Dj7X_LCsyEA,N/A
1107,Wide,2022,69,https://yageru.com/info.php?pID=1107&movNM=Wide,https://yageru.com/images/yt_movies/hi_res/m1107.jpg,"[{""name"": ""Henok Dinku"", ""profile_image"": ""https://yageru.com/images/artists/a338.jpg""}, {""name"": ""Sefineh Goche"", ""profile_image"": ""https://yageru.com/images/artists/a386.jpg""}, {""name"": ""Alemayehu Derese"", ""profile_image"": ""https://yageru.com/images/artists/a201.jpg""}, {""name"": ""Eliyana Birhanu"", ""profile_image"": ""https://yageru.com/images/artists/a392.jpg""}]",xfM69IbY9AQ,N/A
1106,40 Ken,2022,103,https://yageru.com/info.php?pID=1106&movNM=40 Ken,https://yageru.com/images/yt_movies/hi_res/m1106.jpg,"[{""name"": ""Tesfalem Tamrat"", ""profile_image"": ""https://yageru.com/images/artists/a316.jpg""}, {""name"": ""Tina Gebreamlak"", ""profile_image"": ""https://yageru.com/images/artists/a369.jpg""}, {""name"": ""Yohannes Sewinet"", ""profile_image"": ""https://yageru.com/images/artists/a399.jpg""}, {""name"": ""Henok Alamrew"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}]",BB55qmtwig8,N/A
1105,5 Second,2020,115,https://yageru.com/info.php?pID=1105&movNM=5 Second,https://yageru.com/images/yt_movies/hi_res/m1105.jpg,"[{""name"": ""Alemayehu Belayneh (Alex)"", ""profile_image"": ""https://yageru.com/images/artists/a51.jpg""}, {""name"": ""Samson Girma"", ""profile_image"": ""https://yageru.com/images/artists/a265.jpg""}]",CONNECTION_ERROR,N/A
1104,Yeset Lij Zimita,2022,59,https://yageru.com/info.php?pID=1104&movNM=Yeset Lij Zimita,https://yageru.com/images/yt_movies/low_res/m1104.jpg,"[{""name"": ""Bahren Kedir"", ""profile_image"": ""https://yageru.com/images/artists/a217.jpg""}, {""name"": ""Eliyana Birhanu"", ""profile_image"": ""https://yageru.com/images/artists/a392.jpg""}, {""name"": ""Hanna Terefe"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}]",CONNECTION_ERROR,N/A
1103,Yekedeme,2022,80,https://yageru.com/info.php?pID=1103&movNM=Yekedeme,https://yageru.com/images/yt_movies/low_res/m1103.jpg,"[{""name"": ""Yosef Fekede"", ""profile_image"": ""https://yageru.com/images/artists/a194.jpg""}, {""name"": ""Yasin Kasim"", ""profile_image"": ""https://yageru.com/images/artists/a383.jpg""}, {""name"": ""Eliyana Lema"", ""profile_image"": ""https://yageru.com/images/artists/a393.jpg""}, {""name"": ""Lwam Mamay"", ""profile_image"": ""https://yageru.com/images/artists/a413.jpg""}]",_Ed2h47fI-I,N/A
1102,Kena  Lib,2022,86,https://yageru.com/info.php?pID=1102&movNM=Kena  Lib,https://yageru.com/images/yt_movies/hi_res/m1102.jpg,"[{""name"": ""Natay Getachew"", ""profile_image"": ""https://yageru.com/images/artists/a77.jpg""}, {""name"": ""Lydia Tibebu"", ""profile_image"": ""https://yageru.com/images/artists/a304.jpg""}, {""name"": ""Million Birhane"", ""profile_image"": ""https://yageru.com/images/artists/a200.jpg""}, {""name"": ""Henok Assefa"", ""profile_image"": ""https://yageru.com/images/artists/a433.jpg""}]",TvQBb9AxzZw,N/A
